Source,Time,date,Hops
90.110.77.24,9.0,14-04,"['192.168.1.1', '80.10.233.213', '193.253.89.246', '193.252.100.110', '81.253.129.1', '209.85.172.162', '172.253.69.49', '108.170.232.125', '8.8.8.8']"
90.127.50.253,3.0,14-04,"['192.168.1.1', '80.10.236.113', '193.253.80.78', '193.252.159.42', '193.252.137.10', '81.52.200.227', '74.125.147.10', '108.170.245.1', '80.10.236.113', '64.233.175.195', '8.8.8.8']"
90.127.50.253,5.0,14-04,"['192.168.1.1', '80.10.236.113', '193.253.80.78', '193.252.159.42', '193.252.137.10', '81.52.200.227', '74.125.147.10', '108.170.245.1', '64.233.175.195', '8.8.8.8']"
90.127.50.253,6.0,14-04,"['192.168.1.1', '80.10.236.113', '193.253.80.78', '193.252.159.42', '193.252.137.10', '81.52.200.227', '74.125.147.10', '108.170.245.1', '64.233.175.195', '8.8.8.8']"
90.143.0.203,6.0,14-04,"['212.96.68.86', '212.96.68.65', '89.218.74.77', '95.56.166.2', '89.218.6.74', '108.170.250.51', '72.14.237.199', '8.8.8.8']"
90.143.0.203,8.0,14-04,"['212.96.68.86', '212.96.68.65', '89.218.74.77', '95.56.166.2', '89.218.6.74', '108.170.250.51', '216.239.51.32', '172.253.66.110', '72.14.237.199', '8.8.8.8']"
90.143.0.203,9.0,14-04,"['212.96.68.86', '212.96.68.65', '89.218.74.77', '95.56.166.2', '89.218.6.74', '108.170.250.51', '216.239.51.32', '172.253.66.110', '72.14.237.199', '8.8.8.8']"
90.154.71.149,15.0,14-04,"['192.168.100.1', '192.168.126.214', '77.37.250.227', '72.14.209.81', '108.170.250.34', '172.253.66.116', '172.253.66.108', '216.239.46.139', '8.8.8.8']"
90.154.71.149,18.0,14-04,"['192.168.100.1', '10.64.0.2', '192.168.126.214', '77.37.250.227', '72.14.209.81', '108.170.250.34', '172.253.66.116', '10.64.0.2', '172.253.66.108', '216.239.46.139', '8.8.8.8']"
90.154.71.149,20.0,14-04,"['192.168.100.1', '10.64.0.2', '192.168.126.214', '77.37.250.227', '72.14.209.81', '108.170.250.34', '216.239.50.46', '172.253.65.82', '172.253.51.219', '10.64.0.2', '8.8.8.8']"
90.154.71.149,21.0,14-04,"['192.168.100.1', '10.64.0.2', '192.168.126.214', '10.64.0.2', '77.37.250.227', '72.14.209.81', '108.170.250.34', '216.239.50.46', '172.253.65.82', '172.253.51.219', '8.8.8.8']"
90.154.71.149,23.0,14-04,"['192.168.100.1', '10.64.0.2', '192.168.126.214', '10.64.0.2', '77.37.250.227', '72.14.209.81', '108.170.250.34', '172.253.66.116', '172.253.66.108', '216.239.46.139', '10.64.0.2', '8.8.8.8']"
90.154.71.149,0.0,15-04,"['192.168.100.1', '10.64.0.2', '192.168.126.214', '10.64.0.2', '77.37.250.227', '72.14.209.81', '108.170.250.34', '172.253.66.116', '172.253.66.108', '216.239.46.139', '10.64.0.2', '8.8.8.8']"
90.154.71.149,2.0,15-04,"['192.168.100.1', '10.64.0.2', '192.168.126.214', '10.64.0.2', '77.37.250.227', '72.14.209.81', '108.170.250.34', '216.239.50.46', '172.253.65.82', '172.253.51.219', '8.8.8.8']"
90.154.71.149,6.0,15-04,"['192.168.100.1', '192.168.126.214', '77.37.250.227', '72.14.209.81', '108.170.250.34', '216.239.50.46', '172.253.65.82', '172.253.51.219', '10.64.0.2', '8.8.8.8']"
90.154.71.149,8.0,15-04,"['192.168.100.1', '10.64.0.2', '192.168.126.214', '77.37.250.227', '72.14.209.81', '108.170.250.34', '172.253.66.116', '172.253.66.108', '216.239.46.139', '10.64.0.2', '8.8.8.8']"
90.154.71.149,9.0,15-04,"['192.168.100.1', '10.64.0.2', '192.168.126.214', '10.64.0.2', '77.37.250.227', '72.14.209.81', '10.64.0.2', '108.170.250.34', '172.253.66.116', '172.253.66.108', '216.239.46.139', '8.8.8.8']"
90.186.214.168,15.0,14-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,18.0,14-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,18.0,14-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,20.0,14-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,20.0,14-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,21.0,14-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,23.0,14-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,0.0,15-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,2.0,15-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.186.214.168,3.0,15-04,"['192.168.179.1', '84.59.211.1', '92.79.244.204', '188.111.222.172', '92.79.214.108', '145.254.2.179', '72.14.213.64', '108.170.251.129', '72.14.232.33', '8.8.8.8']"
90.188.237.232,6.0,13-04,"['192.168.0.1', '213.228.116.159', '213.228.111.66', '87.226.181.89', '74.125.51.172', '108.170.250.130', '209.85.255.136', '72.14.238.168', '216.239.47.201', '8.8.8.8']"
90.188.237.232,8.0,13-04,"['192.168.0.1', '213.228.116.159', '213.228.111.66', '87.226.181.89', '74.125.51.172', '108.170.250.130', '216.239.50.132', '172.253.65.159', '216.239.63.129', '8.8.8.8']"
90.188.237.232,9.0,13-04,"['192.168.0.1', '213.228.116.159', '213.228.111.66', '87.226.181.89', '74.125.51.172', '108.170.250.130', '216.239.50.132', '172.253.65.159', '216.239.63.129', '8.8.8.8']"
90.255.240.94,18.0,14-04,"['10.2.0.1', '84.65.0.1', '63.130.127.213', '90.255.251.18', '74.125.242.97', '172.253.68.215', '8.8.8.8']"
90.255.240.94,20.0,14-04,"['10.2.0.1', '84.65.0.1', '63.130.127.213', '90.255.251.18', '74.125.242.97', '172.253.68.215', '8.8.8.8']"
90.255.240.94,21.0,14-04,"['10.2.0.1', '84.65.0.1', '63.130.127.213', '90.255.251.18', '74.125.242.97', '172.253.68.215', '8.8.8.8']"
91.113.8.127,15.0,13-04,"['188.23.239.254', '195.3.77.13', '195.3.64.14', '72.14.205.220', '74.125.242.225', '216.239.35.185', '8.8.8.8']"
91.113.8.127,17.0,13-04,"['188.23.239.254', '195.3.77.13', '195.3.68.10', '72.14.205.220', '74.125.242.225', '216.239.35.185', '8.8.8.8']"
91.113.8.127,18.0,13-04,"['188.23.239.254', '195.3.77.13', '195.3.68.10', '195.3.64.14', '72.14.205.220', '74.125.242.225', '216.239.35.185', '8.8.8.8']"
91.122.45.116,6.0,14-04,['192.168.1.193']
91.122.45.116,8.0,14-04,"['192.168.1.1', '192.168.100.1', '95.55.24.1', '212.48.204.164', '188.254.2.0', '92.50.229.138', '74.125.244.133', '72.14.232.191', '74.125.253.231', '216.239.57.222', '172.253.51.241', '8.8.8.8']"
91.122.45.116,9.0,14-04,"['192.168.1.1', '192.168.100.1', '95.55.24.1', '212.48.204.164', '188.254.2.0', '92.50.229.138', '74.125.244.133', '72.14.232.191', '74.125.253.231', '216.239.57.222', '172.253.51.241', '8.8.8.8']"
91.142.93.102,3.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '216.239.40.196', '172.253.66.108', '172.253.70.47', '8.8.8.8']"
91.142.93.102,5.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '216.239.40.196', '172.253.66.108', '172.253.70.47', '8.8.8.8']"
91.142.93.102,6.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '209.85.246.170', '216.239.48.224', '172.253.51.223', '8.8.8.8']"
91.142.93.102,8.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '209.85.246.170', '216.239.48.224', '172.253.51.223', '8.8.8.8']"
91.142.93.102,9.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '74.125.253.231', '74.125.253.94', '172.253.51.221', '8.8.8.8']"
91.142.93.102,11.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '209.85.246.170', '216.239.48.224', '172.253.51.223', '8.8.8.8']"
91.142.93.102,12.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '74.125.253.231', '74.125.253.94', '172.253.51.221', '8.8.8.8']"
91.142.93.102,14.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '209.85.246.170', '216.239.48.224', '172.253.51.223', '8.8.8.8']"
91.142.93.102,15.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '216.239.40.35', '172.253.65.82', '172.253.51.221', '8.8.8.8']"
91.142.93.102,17.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '74.125.253.231', '74.125.253.94', '172.253.51.221', '8.8.8.8']"
91.142.93.102,18.0,13-04,"['10.0.178.5', '91.142.93.101', '91.142.95.82', '91.142.95.60', '178.18.225.41', '74.125.244.181', '72.14.232.191', '209.85.246.170', '216.239.48.224', '172.253.51.223', '8.8.8.8']"
91.178.194.32,3.0,14-04,"['192.168.1.1', '10.24.97.39', '91.183.242.97', '91.183.242.96', '91.183.245.122', '108.170.241.129', '108.170.235.133', '8.8.8.8']"
91.178.194.32,5.0,14-04,"['192.168.1.1', '10.24.97.39', '91.183.242.97', '91.183.242.96', '91.183.245.122', '108.170.241.129', '108.170.235.133', '8.8.8.8']"
91.178.194.32,6.0,14-04,"['192.168.1.1', '10.24.97.39', '91.183.242.96', '91.183.245.122', '108.170.241.129', '108.170.235.133', '8.8.8.8']"
91.178.194.32,8.0,14-04,"['192.168.1.1', '10.24.97.39', '91.183.242.97', '91.183.242.96', '91.183.245.122', '108.170.241.129', '108.170.235.133', '8.8.8.8']"
91.178.194.32,9.0,14-04,"['192.168.1.1', '10.24.97.39', '91.183.242.97', '91.183.242.96', '91.183.245.122', '108.170.241.129', '108.170.235.133', '8.8.8.8']"
91.178.246.243,18.0,13-04,"['192.168.1.1', '10.24.193.69', '91.183.242.147', '91.183.242.146', '91.183.246.86', '91.183.245.122', '108.170.241.225', '172.253.66.187', '8.8.8.8']"
91.178.246.243,20.0,13-04,"['192.168.1.1', '10.24.193.69', '91.183.242.147', '91.183.242.146', '91.183.246.86', '91.183.245.122', '108.170.241.225', '172.253.66.187', '8.8.8.8']"
91.178.246.243,21.0,13-04,"['192.168.1.1', '10.24.193.69', '91.183.242.146', '91.183.246.86', '91.183.245.122', '108.170.241.225', '172.253.66.187', '8.8.8.8']"
91.179.52.160,21.0,14-04,"['192.168.1.1', '109.131.224.1', '91.183.241.238', '91.183.246.182', '72.14.212.86', '108.170.244.161', '216.239.48.147', '8.8.8.8']"
91.179.52.160,23.0,14-04,"['192.168.1.1', '109.131.224.1', '91.183.241.238', '91.183.246.182', '72.14.212.86', '108.170.244.161', '216.239.48.147', '8.8.8.8']"
91.179.52.160,0.0,15-04,"['192.168.1.1', '109.131.224.1', '91.183.241.238', '91.183.246.182', '72.14.212.86', '108.170.244.161', '216.239.48.147', '8.8.8.8']"
91.179.52.160,2.0,15-04,"['192.168.1.1', '109.131.224.1', '91.183.241.238', '91.183.246.182', '72.14.212.86', '108.170.244.161', '216.239.48.147', '8.8.8.8']"
91.179.52.160,3.0,15-04,"['192.168.1.1', '109.131.224.1', '91.183.241.238', '91.183.246.182', '72.14.212.86', '108.170.244.161', '216.239.48.147', '8.8.8.8']"
91.186.192.2,3.0,14-04,"['172.20.3.1', '172.20.255.3', '10.10.10.1', '172.16.24.1', '172.16.24.94', '172.16.24.93', '192.168.19.157', '10.21.252.58', '10.22.22.225', '10.202.6.22', '10.21.21.22', '10.21.0.21', '213.202.4.172', '213.202.4.187', '216.239.41.83', '172.253.51.135', '8.8.8.8']"
91.186.192.2,5.0,14-04,"['172.20.3.1', '172.20.255.3', '10.10.10.1', '172.16.24.1', '172.16.24.94', '172.16.24.93', '192.168.19.157', '10.21.252.58', '10.22.22.225', '10.202.6.22', '10.21.21.22', '10.21.0.21', '213.202.4.172', '213.202.4.187', '216.239.41.83', '172.253.51.135', '8.8.8.8']"
91.186.192.2,6.0,14-04,"['172.20.3.1', '172.20.255.3', '10.10.10.1', '172.16.24.1', '172.16.24.94', '172.16.24.93', '192.168.19.157', '10.21.252.58', '10.22.22.225', '10.202.4.176', '10.21.21.22', '10.21.0.21', '213.202.4.172', '213.202.4.187', '216.239.41.83', '172.253.51.135', '8.8.8.8']"
91.210.98.62,21.0,13-04,"['10.0.0.1', '91.210.98.61', '91.210.98.197', '188.43.1.14', '188.43.31.146', '188.43.31.129', '217.150.44.9', '108.170.250.66', '209.85.255.136', '72.14.238.168', '172.253.51.187', '8.8.8.8']"
91.210.98.62,0.0,14-04,"['10.0.0.1', '91.210.98.61', '91.210.98.197', '188.43.1.14', '188.43.31.146', '188.43.31.129', '217.150.44.9', '108.170.250.66', '216.239.50.132', '172.253.65.159', '172.253.51.245', '8.8.8.8']"
91.213.91.28,21.0,13-04,"['172.29.0.1', '37.49.155.113', '176.74.57.39', '37.44.7.252', '176.74.57.26', '109.68.226.26', '37.44.2.69', '37.49.155.39', '108.170.252.1', '216.239.48.45', '8.8.8.8']"
91.213.91.28,0.0,14-04,"['172.29.0.1', '91.213.91.5', '37.49.155.113', '176.74.57.39', '37.44.7.252', '176.74.57.26', '109.68.226.26', '37.44.2.69', '37.49.155.39', '108.170.252.1', '216.239.48.45', '8.8.8.8']"
91.219.165.53,18.0,13-04,"['10.11.12.1', '91.219.165.33', '91.219.164.3', '87.245.253.44', '87.245.232.205', '72.14.222.22', '108.170.250.51', '216.239.50.44', '74.125.253.94', '172.253.51.223', '8.8.8.8']"
91.219.165.53,20.0,13-04,"['10.11.12.1', '91.219.165.33', '91.219.164.3', '87.245.253.44', '87.245.232.205', '72.14.222.22', '108.170.250.51', '216.239.51.32', '216.239.48.224', '216.239.62.107', '8.8.8.8']"
91.219.165.53,21.0,13-04,"['10.11.12.1', '91.219.165.33', '91.219.164.3', '87.245.253.44', '87.245.232.205', '72.14.222.22', '108.170.250.51', '216.239.51.32', '216.239.48.224', '216.239.62.107', '8.8.8.8']"
91.226.14.90,9.0,14-04,"['194.28.89.18', '194.28.89.49', '212.110.156.72', '178.34.188.173', '108.170.250.146', '216.239.50.2', '209.85.254.174', '8.8.8.8']"
91.226.14.90,12.0,14-04,"['194.28.89.18', '194.28.89.49', '212.110.156.72', '178.34.188.173', '108.170.250.146', '209.85.249.158', '216.239.54.46', '8.8.8.8']"
91.226.14.90,15.0,14-04,"['194.28.89.18', '194.28.89.49', '212.110.156.72', '178.34.188.173', '108.170.250.146', '216.239.50.2', '209.85.254.174', '8.8.8.8']"
92.100.146.180,18.0,13-04,"['192.168.88.1', '192.168.100.1', '95.55.24.1', '212.48.204.162', '188.254.2.0', '92.50.229.138', '74.125.244.181', '72.14.232.191', '74.125.253.231', '216.239.54.46', '8.8.8.8']"
92.100.146.180,20.0,13-04,"['192.168.88.1', '192.168.100.1', '95.55.24.1', '212.48.204.162', '188.254.2.0', '92.50.229.138', '74.125.244.181', '72.14.232.191', '216.239.40.35', '216.239.54.50', '8.8.8.8']"
92.100.146.180,21.0,13-04,"['192.168.88.1', '192.168.100.1', '95.55.24.1', '212.48.204.162', '188.254.2.0', '92.50.229.138', '74.125.244.181', '72.14.232.191', '74.125.253.231', '216.239.54.46', '8.8.8.8']"
92.61.20.182,9.0,14-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '172.253.66.116', '72.14.235.69', '172.253.51.243', '8.8.8.8']"
92.61.20.182,12.0,14-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.83', '216.239.50.2', '74.125.253.109', '216.239.47.201', '8.8.8.8']"
92.61.20.182,15.0,14-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '216.239.50.46', '108.170.235.64', '172.253.51.243', '8.8.8.8']"
92.61.20.182,18.0,14-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '216.239.50.46', '108.170.235.64', '172.253.51.243', '8.8.8.8']"
92.61.20.182,20.0,14-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '172.253.66.116', '72.14.235.69', '172.253.51.243', '8.8.8.8']"
92.61.20.182,21.0,14-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '172.253.66.116', '72.14.235.69', '172.253.51.243', '8.8.8.8']"
92.61.20.182,23.0,14-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '216.239.50.46', '108.170.235.64', '172.253.51.243', '8.8.8.8']"
92.61.20.182,0.0,15-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '216.239.50.46', '108.170.235.64', '172.253.51.243', '8.8.8.8']"
92.61.20.182,2.0,15-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '172.253.66.116', '72.14.235.69', '172.253.51.243', '8.8.8.8']"
92.61.20.182,3.0,15-04,"['92.61.20.181', '87.249.224.65', '87.249.224.25', '213.33.201.241', '79.104.235.215', '72.14.213.116', '108.170.250.34', '172.253.66.116', '72.14.235.69', '172.253.51.243', '8.8.8.8']"
93.175.29.119,6.0,14-04,"['93.175.29.1', '81.5.90.97', '81.5.90.62', '185.232.60.148', '108.170.250.83', '209.85.249.158', '216.239.57.222', '172.253.51.185', '8.8.8.8']"
93.175.29.119,8.0,14-04,"['93.175.29.1', '81.5.90.97', '81.5.90.62', '185.232.60.148', '108.170.250.83', '216.239.50.2', '172.253.66.110', '172.253.51.185', '8.8.8.8']"
93.175.29.119,9.0,14-04,"['93.175.29.1', '81.5.90.97', '81.5.90.62', '185.232.60.148', '108.170.250.83', '216.239.50.2', '172.253.66.110', '172.253.51.185', '8.8.8.8']"
94.142.235.150,9.0,14-04,"['192.168.1.1', '10.11.39.1', '10.51.255.1', '10.51.254.1', '94.142.232.17', '82.119.253.201', '72.14.220.118', '108.170.245.33', '108.170.238.235', '8.8.8.8']"
94.142.235.150,12.0,14-04,"['192.168.1.1', '10.11.39.1', '10.51.255.1', '10.51.254.1', '94.142.232.17', '82.119.253.201', '72.14.220.118', '108.170.245.33', '108.170.238.235', '8.8.8.8']"
94.142.235.150,15.0,14-04,"['192.168.1.1', '10.11.39.1', '10.51.255.1', '10.51.254.1', '82.119.253.201', '72.14.220.118', '108.170.245.33', '108.170.238.235', '8.8.8.8']"
94.19.235.142,15.0,13-04,"['192.168.88.1', '192.168.88.100', '94.19.240.1', '185.37.128.100', '185.37.128.118', '194.226.100.138', '74.125.244.133', '72.14.232.191', '209.85.246.170', '74.125.253.109', '72.14.236.73', '8.8.8.8']"
94.19.235.142,17.0,13-04,"['192.168.88.1', '192.168.88.100', '94.19.240.1', '185.37.128.100', '185.37.128.118', '194.226.100.138', '74.125.244.133', '72.14.232.191', '216.239.40.196', '172.253.65.159', '172.253.51.187', '8.8.8.8']"
94.19.235.142,18.0,13-04,"['192.168.88.1', '192.168.88.100', '94.19.240.1', '185.37.128.100', '185.37.128.118', '194.226.100.138', '74.125.244.133', '72.14.232.191', '216.239.40.196', '172.253.65.159', '172.253.51.187', '8.8.8.8']"
94.228.201.242,0.0,15-04,"['10.56.120.254', '172.25.12.1', '94.228.204.6', '108.170.250.34', '216.239.50.46', '108.170.235.64', '72.14.237.201', '8.8.8.8']"
94.228.201.242,2.0,15-04,"['10.56.120.254', '172.25.12.1', '94.228.204.6', '108.170.250.34', '172.253.66.116', '72.14.235.69', '72.14.237.201', '8.8.8.8']"
94.228.201.242,3.0,15-04,"['10.56.120.254', '172.25.12.1', '94.228.204.6', '108.170.250.34', '172.253.66.116', '72.14.235.69', '72.14.237.201', '8.8.8.8']"
95.141.198.70,3.0,14-04,"['192.168.30.1', '95.141.198.69', '95.141.192.69', '95.141.192.74', '87.245.238.9', '87.245.233.120', '87.245.255.131', '108.170.250.66', '216.239.50.132', '172.253.66.108', '172.253.51.223', '8.8.8.8']"
95.141.198.70,5.0,14-04,"['192.168.30.1', '95.141.198.69', '95.141.192.69', '95.141.192.74', '87.245.238.9', '87.245.233.120', '87.245.255.131', '108.170.250.66', '209.85.255.136', '172.253.65.82', '216.239.58.53', '8.8.8.8']"
95.141.198.70,6.0,14-04,"['192.168.30.1', '95.141.198.69', '95.141.192.69', '95.141.192.74', '87.245.238.9', '87.245.233.120', '87.245.255.131', '108.170.250.66', '209.85.255.136', '172.253.65.82', '216.239.58.53', '8.8.8.8']"
95.141.198.70,8.0,14-04,"['192.168.30.1', '95.141.198.69', '95.141.192.69', '95.141.192.74', '87.245.238.9', '87.245.233.120', '87.245.255.131', '108.170.250.66', '209.85.255.136', '172.253.65.82', '216.239.58.53', '8.8.8.8']"
95.141.198.70,9.0,14-04,"['192.168.30.1', '95.141.198.69', '95.141.192.69', '95.141.192.74', '87.245.238.9', '87.245.233.120', '87.245.255.131', '108.170.250.66', '216.239.50.132', '172.253.66.108', '172.253.51.223', '8.8.8.8']"
95.165.149.38,6.0,14-04,"['192.168.1.254', '95.165.128.1', '212.188.1.6', '212.188.1.5', '72.14.223.72', '108.170.250.34', '216.239.50.46', '209.85.254.20', '216.239.62.15', '8.8.8.8']"
95.165.149.38,8.0,14-04,"['192.168.1.254', '95.165.128.1', '212.188.1.6', '212.188.1.5', '72.14.223.72', '108.170.250.34', '216.239.50.46', '209.85.254.20', '216.239.62.15', '8.8.8.8']"
95.165.149.38,9.0,14-04,"['192.168.1.254', '95.165.128.1', '212.188.1.6', '212.188.1.5', '72.14.223.72', '108.170.250.34', '172.253.66.116', '209.85.254.6', '216.239.62.15', '8.8.8.8']"
